ID,Date,Element,Data_Value
UPM00033961,2007-01-04,TMAX,52
UPM00033961,2005-09-26,TMAX,219
UPM00033966,2008-04-03,TMAX,92
UPM00033961,2008-03-05,TMAX,52
UPM00033962,2005-02-17,TMIN,30
UPM00033962,2005-12-15,TMIN,40
UPM00033966,2009-06-08,TMAX,310
UPM00033961,2005-04-07,TMIN,12
UPM00033961,2008-07-20,TMAX,309
UPM00033961,2007-02-07,TMIN,12
UPM00033961,2008-07-20,TMIN,218
UPM00033962,2008-09-12,TMAX,261
UPM00033966,2007-12-24,TMIN,-29
UPM00033962,2009-04-29,TMIN,68
UPM00033961,2009-02-02,TMIN,-2
UPM00033966,2005-04-05,TMAX,162
UPM00033961,2006-07-08,TMIN,192
UPM00033961,2009-02-02,TMAX,10
UPM00033966,2005-09-30,TMAX,236
UPM00033966,2007-03-25,TMAX,55
UPM00033961,2005-03-17,TMAX,108
UPM00033962,2007-08-20,TMAX,335
UPM00033961,2005-12-14,TMIN,17
UPM00033961,2007-05-07,TMAX,155
UPM00033966,2009-02-13,TMIN,36
UPM00033961,2006-03-15,TMIN,12
UPM00033961,2005-04-03,TMAX,60
UPM00033966,2006-12-22,TMAX,2
UPM00033966,2007-04-19,TMIN,1
UPM00033961,2007-05-07,TMIN,130
UPM00033966,2005-02-04,TMIN,-51
UPM00033962,2005-01-31,TMAX,-51
UPM00033961,2009-04-01,TMIN,76
UPM00033961,2009-04-01,TMAX,126
UPM00033961,2008-11-04,TMIN,115
UPM00033966,2007-07-18,TMAX,343
UPM00033961,2005-01-09,TMAX,110
UPM00033961,2006-05-12,TMIN,113
UPM00033966,2006-12-22,TMIN,-68
UPM00033966,2008-07-27,TMAX,249
UPM00033962,2007-07-23,TMIN,172
UPM00033966,2009-06-12,TMIN,166
UPM00033961,2008-05-05,TMIN,126
UPM00033961,2006-02-01,TMAX,13
UPM00033961,2006-02-01,TMIN,-20
UPM00033966,2007-01-23,TMIN,-23
UPM00033966,2006-04-10,TMAX,181
UPM00033966,2005-01-11,TMIN,11
UPM00033961,2005-09-23,TMIN,197
UPM00033961,2006-09-17,TMAX,203
UPM00033961,2007-02-14,TMIN,27
UPM00033961,2007-02-14,TMAX,66
UPM00033961,2008-11-04,TMAX,134
UPM00033966,2006-03-04,TMIN,-29
UPM00033962,2005-01-31,TMIN,-74
UPM00033961,2008-06-26,TMIN,211
UPM00033961,2006-04-09,TMAX,113
UPM00033961,2007-03-30,TMIN,28
UPM00033966,2007-01-23,TMAX,145
UPM00033966,2005-01-09,TMAX,147
UPM00033962,2007-02-14,TMAX,156
UPM00033961,2009-03-18,TMIN,-37
UPM00033966,2007-04-19,TMAX,128
UPM00033966,2009-03-29,TMAX,139
UPM00033961,2005-07-31,TMAX,298
UPM00033962,2005-01-22,TMIN,82
UPM00033966,2007-06-09,TMIN,91
UPM00033966,2006-03-17,TMAX,75
UPM00033961,2007-02-19,TMIN,-62
UPM00033962,2005-10-11,TMIN,70
UPM00033962,2006-03-15,TMAX,31
UPM00033962,2005-03-22,TMIN,-39
UPM00033966,2006-03-17,TMIN,34
UPM00033961,2009-06-11,TMAX,277
UPM00033961,2005-12-05,TMIN,54
UPM00033961,2007-02-19,TMAX,75
UPM00033962,2005-12-23,TMIN,-70
UPM00033962,2006-09-11,TMAX,228
UPM00033962,2007-07-23,TMAX,403
UPM00033961,2005-02-23,TMAX,35
UPM00033961,2007-03-06,TMIN,1
UPM00033962,2006-08-02,TMAX,294
UPM00033961,2006-03-15,TMAX,19
UPM00033961,2007-04-04,TMIN,70
UPM00033961,2006-05-12,TMAX,161
UPM00033962,2006-09-28,TMIN,142
UPM00033961,2006-08-28,TMAX,284
UPM00033961,2006-08-28,TMIN,213
UPM00033962,2005-04-30,TMIN,83
UPM00033962,2009-06-16,TMIN,96
UPM00033966,2007-11-16,TMIN,119
UPM00033961,2009-03-18,TMAX,60
UPM00033962,2006-08-02,TMIN,170
UPM00033962,2008-04-08,TMAX,134
UPM00033962,2005-12-12,TMIN,-57
UPM00033961,2008-02-15,TMIN,-55
UPM00033961,2005-02-23,TMIN,2
UPM00033962,2006-06-06,TMAX,250
UPM00033962,2007-08-11,TMIN,184
UPM00033966,2006-04-10,TMIN,61
UPM00033962,2006-09-11,TMIN,70
UPM00033961,2007-02-15,TMIN,32
UPM00033962,2006-06-06,TMIN,115
UPM00033961,2009-04-22,TMIN,47
UPM00033962,2007-04-13,TMIN,29
UPM00033961,2005-04-20,TMAX,212
UPM00033966,2005-12-14,TMAX,65
UPM00033966,2005-12-14,TMIN,-15
UPM00033962,2009-02-23,TMIN,-54
UPM00033961,2007-07-18,TMAX,334
UPM00033966,2008-08-12,TMAX,332
UPM00033961,2006-07-14,TMIN,232
UPM00033966,2006-01-15,TMAX,-29
UPM00033961,2005-02-08,TMIN,-117
UPM00033961,2005-02-08,TMAX,-47
UPM00033962,2007-11-21,TMIN,-26
UPM00033961,2007-02-12,TMIN,39
UPM00033966,2007-03-24,TMIN,54
UPM00033962,2005-10-06,TMIN,60
UPM00033961,2008-02-13,TMIN,-56
UPM00033962,2006-03-15,TMIN,28
UPM00033962,2008-07-02,TMAX,279
UPM00033961,2009-01-15,TMIN,-47
UPM00033961,2006-03-24,TMAX,42
UPM00033966,2006-05-19,TMIN,79
UPM00033962,2005-04-06,TMIN,-34
UPM00033962,2006-08-10,TMIN,183
UPM00033962,2006-08-10,TMAX,324
UPM00033962,2005-10-17,TMIN,61
UPM00033961,2007-10-11,TMAX,184
UPM00033961,2005-04-20,TMIN,83
UPM00033962,2005-10-06,TMAX,174
UPM00033962,2005-04-06,TMAX,169
UPM00033961,2006-07-27,TMAX,310
UPM00033961,2007-10-11,TMIN,148
UPM00033966,2007-06-04,TMIN,146
UPM00033962,2006-10-17,TMIN,59
UPM00033962,2009-02-23,TMAX,4
UPM00033961,2006-07-27,TMIN,214
UPM00033961,2005-12-03,TMIN,70
UPM00033966,2005-10-10,TMAX,160
UPM00033961,2006-10-17,TMIN,53
UPM00033962,2006-10-12,TMIN,67
UPM00033961,2006-12-11,TMIN,30
UPM00033961,2009-06-11,TMIN,224
UPM00033961,2007-02-15,TMAX,53
UPM00033961,2007-07-14,TMAX,274
UPM00033962,2006-10-12,TMAX,190
UPM00033966,2006-12-14,TMAX,54
UPM00033962,2008-03-27,TMIN,0
UPM00033961,2006-05-30,TMAX,210
UPM00033962,2005-03-05,TMIN,-63
UPM00033961,2009-03-06,TMIN,22
UPM00033966,2006-12-14,TMIN,32
UPM00033962,2005-08-30,TMIN,144
UPM00033961,2005-12-14,TMAX,42
UPM00033966,2008-11-24,TMIN,21
UPM00033962,2005-04-07,TMIN,-28
UPM00033966,2008-08-08,TMAX,277
UPM00033966,2005-08-23,TMIN,106
UPM00033961,2006-05-30,TMIN,120
UPM00033962,2008-07-10,TMAX,255
UPM00033961,2006-07-14,TMAX,261
UPM00033961,2006-10-03,TMIN,118
UPM00033966,2005-03-17,TMIN,-9
UPM00033961,2009-02-03,TMAX,1
UPM00033966,2005-03-17,TMAX,113
UPM00033961,2009-02-03,TMIN,-13
UPM00033966,2005-11-22,TMIN,-44
UPM00033966,2006-05-03,TMIN,41
UPM00033962,2008-06-30,TMIN,125
UPM00033962,2008-11-18,TMIN,21
UPM00033962,2005-08-14,TMAX,316
UPM00033962,2005-08-14,TMIN,159
UPM00033962,2006-06-02,TMIN,102
UPM00033962,2006-06-02,TMAX,264
UPM00033962,2008-07-10,TMIN,165
UPM00033961,2005-09-17,TMIN,173
UPM00033961,2008-05-01,TMIN,86
UPM00033966,2005-09-27,TMIN,107
UPM00033962,2008-05-12,TMIN,54
UPM00033961,2009-04-10,TMIN,15
UPM00033966,2005-12-26,TMAX,83
UPM00033962,2005-03-22,TMAX,37
UPM00033962,2007-02-17,TMIN,19
UPM00033966,2007-12-10,TMAX,119
UPM00033961,2006-06-26,TMAX,290
UPM00033962,2008-01-15,TMIN,-105
UPM00033961,2006-06-26,TMIN,221
UPM00033961,2005-10-10,TMAX,157
UPM00033961,2006-11-22,TMAX,88
UPM00033962,2006-01-20,TMIN,-170
UPM00033961,2005-07-04,TMAX,258
UPM00033962,2005-01-09,TMAX,129
UPM00033962,2007-06-02,TMIN,183
UPM00033961,2007-03-05,TMIN,22
UPM00033961,2006-12-28,TMAX,39
UPM00033961,2006-12-28,TMIN,-20
UPM00033961,2006-06-01,TMAX,270
UPM00033966,2005-08-15,TMIN,155
UPM00033961,2007-03-05,TMAX,46
UPM00033961,2006-06-01,TMIN,165
UPM00033961,2006-11-22,TMIN,52
UPM00033962,2005-02-23,TMIN,-4
UPM00033961,2005-03-20,TMAX,8
UPM00033962,2008-01-12,TMIN,-129
UPM00033961,2005-08-16,TMIN,217
UPM00033966,2007-02-14,TMAX,158
UPM00033966,2006-02-07,TMAX,-87
UPM00033961,2005-11-11,TMIN,52
UPM00033966,2006-05-25,TMIN,108
UPM00033966,2005-06-29,TMIN,106
UPM00033961,2005-11-13,TMAX,85
UPM00033961,2009-02-27,TMIN,-28
UPM00033962,2007-03-15,TMAX,103
UPM00033961,2008-06-10,TMIN,155
UPM00033962,2006-10-14,TMIN,110
UPM00033966,2006-05-25,TMAX,289
UPM00033966,2005-08-15,TMAX,319
UPM00033962,2005-02-23,TMAX,81
UPM00033962,2006-02-26,TMIN,0
UPM00033961,2005-07-01,TMIN,204
UPM00033961,2005-07-04,TMIN,216
UPM00033966,2009-03-02,TMIN,-70
UPM00033962,2006-12-10,TMAX,68
UPM00033962,2007-05-23,TMIN,110
UPM00033962,2007-05-23,TMAX,324
UPM00033962,2007-11-05,TMIN,66
UPM00033966,2006-08-22,TMIN,176
UPM00033962,2007-10-28,TMAX,128
UPM00033962,2009-05-12,TMIN,56
UPM00033962,2005-01-21,TMIN,20
UPM00033961,2005-12-27,TMAX,69
UPM00033962,2008-11-19,TMAX,117
UPM00033966,2007-10-18,TMIN,25
UPM00033962,2006-08-16,TMIN,195
UPM00033962,2006-08-16,TMAX,328
UPM00033961,2005-12-27,TMIN,2
UPM00033966,2007-10-18,TMAX,214
UPM00033962,2006-03-24,TMIN,93
UPM00033962,2008-11-19,TMIN,-91
UPM00033962,2007-10-31,TMIN,118
UPM00033962,2007-11-05,TMAX,73
UPM00033966,2007-11-25,TMAX,147
UPM00033961,2007-01-23,TMIN,17
UPM00033962,2005-12-08,TMAX,169
UPM00033961,2009-04-25,TMAX,136
UPM00033966,2005-02-28,TMIN,-5
UPM00033962,2006-07-14,TMAX,283
UPM00033962,2006-07-14,TMIN,220
UPM00033961,2005-11-13,TMIN,67
UPM00033966,2006-10-30,TMIN,49
UPM00033961,2005-04-30,TMIN,99
UPM00033962,2005-12-08,TMIN,75
UPM00033966,2006-10-09,TMAX,183
UPM00033966,2009-01-08,TMIN,-142
UPM00033961,2009-01-05,TMIN,-45
UPM00033961,2009-01-05,TMAX,-36
UPM00033961,2009-04-25,TMIN,22
UPM00033962,2007-02-09,TMIN,9
UPM00033961,2007-01-23,TMAX,108
UPM00033966,2005-02-11,TMIN,-78
UPM00033962,2006-11-12,TMAX,113
UPM00033966,2006-02-07,TMIN,-170
UPM00033966,2007-11-19,TMIN,9
UPM00033962,2005-03-28,TMIN,-18
UPM00033961,2007-07-22,TMAX,349
UPM00033962,2009-03-16,TMIN,25
UPM00033962,2009-03-16,TMAX,48
UPM00033961,2005-11-11,TMAX,67
UPM00033961,2007-02-27,TMIN,-54
UPM00033961,2005-01-05,TMIN,-16
UPM00033961,2007-01-12,TMIN,42
UPM00033961,2005-03-03,TMIN,-19
UPM00033966,2008-07-14,TMIN,172
UPM00033961,2008-07-23,TMAX,290
UPM00033961,2005-03-03,TMAX,-5
UPM00033966,2008-07-14,TMAX,312
UPM00033962,2009-04-14,TMIN,46
UPM00033962,2005-06-29,TMAX,276
UPM00033962,2006-03-30,TMIN,70
UPM00033961,2008-07-23,TMIN,262
UPM00033966,2006-09-06,TMIN,111
UPM00033961,2007-01-12,TMAX,122
UPM00033962,2006-11-20,TMIN,-7
UPM00033966,2006-11-06,TMIN,19
UPM00033962,2007-05-25,TMIN,122
UPM00033966,2008-07-27,TMIN,181
UPM00033961,2008-11-17,TMIN,71
UPM00033966,2005-12-26,TMIN,-28
UPM00033961,2005-08-29,TMAX,275
UPM00033962,2007-02-14,TMIN,7
UPM00033966,2007-07-19,TMAX,336
UPM00033961,2007-07-13,TMIN,219
UPM00033961,2005-09-18,TMAX,262
UPM00033961,2006-03-20,TMIN,22
UPM00033961,2007-06-23,TMIN,159
UPM00033962,2005-02-12,TMIN,-99
UPM00033966,2005-06-29,TMAX,264
UPM00033966,2007-07-11,TMIN,114
UPM00033966,2005-10-15,TMIN,112
UPM00033962,2005-09-12,TMIN,145
UPM00033962,2006-10-25,TMAX,184
UPM00033966,2007-07-19,TMIN,149
UPM00033961,2009-02-13,TMIN,35
UPM00033962,2007-03-22,TMIN,54
UPM00033962,2009-05-06,TMIN,71
UPM00033962,2008-06-20,TMIN,148
UPM00033961,2005-02-21,TMIN,-13
UPM00033962,2008-03-25,TMIN,59
UPM00033966,2007-03-09,TMAX,56
UPM00033966,2007-11-19,TMAX,49
UPM00033962,2006-03-30,TMAX,156
UPM00033962,2008-03-25,TMAX,177
UPM00033966,2005-03-30,TMAX,38
UPM00033962,2005-12-12,TMAX,69
UPM00033961,2008-04-20,TMAX,210
UPM00033961,2006-12-05,TMAX,117
UPM00033961,2005-08-16,TMAX,293
UPM00033962,2009-05-06,TMAX,209
UPM00033966,2007-02-08,TMIN,41
UPM00033966,2005-03-30,TMIN,-60
UPM00033962,2008-04-10,TMAX,177
UPM00033962,2007-03-22,TMAX,151
UPM00033961,2006-12-05,TMIN,22
UPM00033962,2006-10-25,TMIN,65
UPM00033966,2005-07-22,TMIN,138
UPM00033962,2006-04-13,TMIN,92
UPM00033962,2006-12-21,TMAX,17
UPM00033966,2005-03-15,TMAX,107
UPM00033962,2005-10-25,TMAX,146
UPM00033962,2005-06-29,TMIN,105
UPM00033962,2005-10-25,TMIN,105
UPM00033961,2005-01-05,TMAX,35
UPM00033966,2005-03-15,TMIN,-52
UPM00033962,2006-09-26,TMIN,108
UPM00033962,2006-12-21,TMIN,-15
UPM00033961,2005-10-01,TMIN,180
UPM00033961,2008-07-07,TMAX,290
UPM00033966,2007-02-14,TMIN,26
UPM00033961,2008-07-07,TMIN,174
UPM00033962,2008-04-10,TMIN,30
UPM00033966,2005-02-11,TMAX,-24
UPM00033966,2006-03-20,TMAX,89
UPM00033966,2005-07-09,TMIN,127
UPM00033962,2006-01-17,TMAX,-18
UPM00033966,2007-04-21,TMIN,26
UPM00033966,2007-05-12,TMIN,46
UPM00033961,2005-12-15,TMAX,52
UPM00033966,2006-03-13,TMIN,20
UPM00033961,2005-04-18,TMAX,149
UPM00033966,2006-06-20,TMAX,275
UPM00033962,2006-06-13,TMIN,81
UPM00033961,2006-05-16,TMIN,125
UPM00033962,2005-04-08,TMAX,180
UPM00033961,2008-03-07,TMIN,-7
UPM00033961,2005-09-09,TMAX,256
UPM00033966,2008-03-26,TMIN,37
UPM00033966,2007-11-13,TMIN,3
UPM00033961,2005-09-09,TMIN,165
UPM00033961,2005-10-07,TMIN,66
UPM00033961,2006-03-30,TMIN,48
UPM00033961,2006-02-08,TMAX,-84
UPM00033962,2009-01-15,TMAX,67
UPM00033966,2008-06-20,TMIN,149
UPM00033962,2005-03-15,TMIN,-65
UPM00033961,2009-03-26,TMIN,42
UPM00033961,2008-04-07,TMAX,130
UPM00033966,2008-10-20,TMIN,17
UPM00033962,2006-11-16,TMAX,152
UPM00033962,2009-01-15,TMIN,-96
UPM00033961,2006-11-02,TMIN,108
UPM00033961,2007-01-11,TMAX,113
UPM00033966,2006-06-20,TMIN,118
UPM00033962,2006-01-09,TMIN,-71
UPM00033962,2005-01-20,TMAX,65
UPM00033961,2005-05-03,TMAX,159
UPM00033961,2008-09-09,TMAX,272
UPM00033961,2005-12-13,TMIN,16
UPM00033961,2006-02-17,TMIN,-98
UPM00033962,2005-12-20,TMAX,-8
UPM00033962,2006-10-26,TMAX,158
UPM00033961,2006-01-15,TMAX,-13
UPM00033961,2008-09-09,TMIN,210
UPM00033966,2006-06-09,TMAX,181
UPM00033961,2008-02-07,TMIN,-24
UPM00033962,2005-05-03,TMAX,151
UPM00033962,2005-04-22,TMAX,239
UPM00033962,2008-02-04,TMIN,15
UPM00033961,2007-06-03,TMAX,294
UPM00033966,2006-07-19,TMIN,133
UPM00033962,2005-04-22,TMIN,95
UPM00033961,2006-10-05,TMIN,141
UPM00033966,2008-01-09,TMIN,-186
UPM00033962,2006-02-09,TMIN,-111
UPM00033962,2005-11-06,TMIN,65
UPM00033961,2006-02-08,TMIN,-139
UPM00033962,2005-01-14,TMIN,-12
UPM00033961,2005-04-18,TMIN,89
UPM00033962,2006-03-13,TMIN,20
UPM00033962,2006-11-16,TMIN,35
UPM00033962,2005-01-14,TMAX,49
UPM00033962,2005-10-15,TMIN,110
UPM00033962,2009-03-24,TMIN,8
UPM00033962,2006-07-25,TMIN,156
UPM00033966,2008-03-26,TMAX,87
UPM00033961,2008-04-07,TMIN,86
UPM00033966,2007-03-05,TMAX,31
UPM00033962,2008-09-09,TMAX,310
UPM00033966,2007-04-23,TMIN,30
UPM00033961,2006-01-16,TMIN,-25
UPM00033966,2009-02-17,TMIN,-27
UPM00033961,2007-06-27,TMIN,204
UPM00033961,2005-07-06,TMAX,265
UPM00033961,2009-04-06,TMIN,47
UPM00033966,2009-02-17,TMAX,45
UPM00033961,2009-04-06,TMAX,99
UPM00033961,2006-01-04,TMIN,22
UPM00033961,2007-03-24,TMIN,56
UPM00033966,2007-07-16,TMAX,293
UPM00033966,2006-07-27,TMIN,165
UPM00033962,2008-11-05,TMAX,144
UPM00033961,2006-07-13,TMAX,264
UPM00033962,2008-03-17,TMAX,184
UPM00033966,2006-03-22,TMAX,180
UPM00033961,2005-03-12,TMIN,-58
UPM00033962,2005-11-19,TMIN,61
UPM00033961,2006-05-10,TMIN,85
UPM00033962,2008-04-17,TMAX,178
UPM00033962,2005-09-30,TMIN,105
UPM00033961,2008-09-19,TMIN,134
UPM00033966,2006-07-20,TMIN,145
UPM00033966,2008-01-31,TMIN,-116
UPM00033966,2007-06-20,TMAX,292
UPM00033966,2006-03-19,TMAX,63
UPM00033961,2005-07-06,TMIN,171
UPM00033966,2007-04-29,TMAX,203
UPM00033962,2005-09-16,TMAX,272
UPM00033962,2006-07-16,TMAX,284
UPM00033966,2007-03-05,TMIN,24
UPM00033966,2006-07-27,TMAX,299
UPM00033961,2007-01-11,TMIN,16
UPM00033966,2005-08-04,TMIN,174
UPM00033962,2005-09-16,TMIN,113
UPM00033962,2005-03-15,TMAX,111
UPM00033966,2006-07-06,TMIN,109
UPM00033961,2006-11-02,TMAX,145
UPM00033966,2006-12-09,TMIN,-36
UPM00033962,2006-04-16,TMIN,30
UPM00033961,2005-01-27,TMAX,52
UPM00033961,2007-02-03,TMIN,-74
UPM00033961,2006-03-30,TMAX,154
UPM00033961,2005-12-13,TMAX,95
UPM00033966,2006-07-11,TMIN,146
UPM00033961,2007-02-05,TMAX,-10
UPM00033966,2005-04-20,TMIN,79
UPM00033966,2007-01-04,TMAX,61
UPM00033962,2005-01-20,TMIN,-50
UPM00033966,2005-08-04,TMAX,321
UPM00033966,2006-01-28,TMIN,-188
UPM00033961,2005-08-30,TMIN,191
UPM00033961,2006-02-18,TMIN,-3
UPM00033966,2008-04-01,TMIN,48
UPM00033961,2006-09-15,TMIN,140
UPM00033961,2006-09-15,TMAX,256
UPM00033962,2008-09-09,TMIN,139
UPM00033962,2009-04-17,TMIN,23
UPM00033966,2005-04-20,TMAX,191
UPM00033961,2007-10-22,TMIN,152
UPM00033962,2005-09-23,TMIN,156
UPM00033962,2008-06-05,TMIN,59
UPM00033961,2008-08-31,TMAX,217
UPM00033961,2008-01-12,TMIN,-121
UPM00033961,2006-04-14,TMAX,177
UPM00033966,2005-03-23,TMIN,-55
UPM00033961,2009-01-13,TMAX,34
UPM00033962,2005-02-14,TMAX,103
UPM00033961,2006-05-22,TMIN,157
UPM00033962,2008-12-29,TMIN,-102
UPM00033962,2006-07-25,TMAX,319
UPM00033961,2007-02-05,TMIN,-64
UPM00033962,2005-02-14,TMIN,40
UPM00033962,2007-04-05,TMIN,9
UPM00033961,2007-12-04,TMAX,115
UPM00033966,2005-03-23,TMAX,38
UPM00033961,2006-12-04,TMIN,49
UPM00033961,2007-12-04,TMIN,40
UPM00033961,2006-05-22,TMAX,225
UPM00033961,2006-11-24,TMIN,76
UPM00033961,2006-07-28,TMIN,226
UPM00033962,2005-05-11,TMIN,85
UPM00033966,2009-05-12,TMIN,65
UPM00033966,2008-05-20,TMIN,76
UPM00033962,2006-08-15,TMAX,371
UPM00033966,2005-01-21,TMIN,40
UPM00033966,2007-10-30,TMIN,70
UPM00033966,2006-05-30,TMAX,239
UPM00033961,2008-08-10,TMAX,277
UPM00033961,2006-07-07,TMAX,264
UPM00033962,2005-12-28,TMIN,49
UPM00033962,2006-05-11,TMIN,30
UPM00033966,2005-09-22,TMIN,136
UPM00033961,2006-07-07,TMIN,181
UPM00033962,2006-11-01,TMAX,140
UPM00033962,2005-01-27,TMIN,45
UPM00033966,2006-07-07,TMAX,232
UPM00033966,2007-02-11,TMAX,146
UPM00033966,2006-07-19,TMAX,268
UPM00033962,2005-12-28,TMAX,98
UPM00033962,2007-03-04,TMAX,119
UPM00033966,2006-03-02,TMIN,18
UPM00033966,2006-03-02,TMAX,87
UPM00033962,2006-03-07,TMIN,45
UPM00033966,2006-07-07,TMIN,110
UPM00033966,2005-03-27,TMAX,178
UPM00033961,2009-06-09,TMIN,211
UPM00033961,2007-08-22,TMAX,300
UPM00033966,2007-08-13,TMAX,340
UPM00033966,2007-02-11,TMIN,16
UPM00033966,2006-04-29,TMIN,15
UPM00033961,2009-01-13,TMIN,-76
UPM00033966,2007-08-13,TMIN,211
UPM00033962,2005-01-27,TMAX,110
UPM00033966,2009-02-04,TMIN,-6
UPM00033966,2008-04-14,TMIN,74
UPM00033961,2007-04-06,TMIN,61
UPM00033962,2005-01-12,TMAX,125
UPM00033961,2008-08-31,TMIN,134
UPM00033962,2006-05-11,TMAX,212
UPM00033966,2005-09-22,TMAX,206
UPM00033966,2005-03-27,TMIN,23
UPM00033961,2006-04-12,TMAX,122
UPM00033961,2009-06-09,TMAX,265
UPM00033962,2007-12-03,TMIN,-9
UPM00033966,2006-03-16,TMIN,41
UPM00033966,2005-11-19,TMIN,63
UPM00033961,2006-08-02,TMIN,218
UPM00033962,2005-10-10,TMAX,174
UPM00033961,2006-08-02,TMAX,273
UPM00033966,2006-10-08,TMAX,161
UPM00033961,2005-01-18,TMIN,22
UPM00033962,2006-06-13,TMAX,240
UPM00033961,2005-01-18,TMAX,231
UPM00033962,2006-12-05,TMIN,-4
UPM00033966,2007-04-25,TMIN,56
UPM00033962,2006-04-12,TMAX,199
UPM00033962,2006-04-12,TMIN,30
UPM00033962,2005-05-12,TMIN,96
UPM00033962,2005-09-21,TMAX,224
UPM00033961,2008-01-16,TMIN,-69
UPM00033961,2009-01-18,TMIN,-18
UPM00033966,2008-01-11,TMAX,7
UPM00033962,2007-09-10,TMIN,121
UPM00033966,2006-08-25,TMIN,120
UPM00033966,2008-01-11,TMIN,-199
UPM00033962,2008-08-16,TMAX,334
UPM00033962,2006-12-05,TMAX,107
UPM00033961,2007-01-10,TMIN,29
UPM00033961,2007-01-10,TMAX,78
UPM00033962,2005-11-08,TMIN,35
UPM00033962,2008-08-07,TMAX,281
UPM00033961,2005-06-22,TMIN,118
UPM00033962,2006-08-14,TMIN,190
UPM00033966,2009-03-30,TMIN,62
UPM00033962,2006-08-14,TMAX,195
UPM00033966,2008-11-26,TMIN,118
UPM00033961,2007-06-01,TMIN,204
UPM00033961,2005-01-27,TMIN,32
UPM00033966,2006-06-09,TMIN,126
UPM00033966,2007-03-10,TMIN,-38
UPM00033961,2007-11-04,TMAX,119
UPM00033961,2006-07-28,TMAX,280
UPM00033961,2007-11-04,TMIN,35
UPM00033961,2005-04-04,TMAX,128
UPM00033962,2009-03-12,TMAX,75
UPM00033966,2005-01-22,TMIN,76
UPM00033966,2005-07-29,TMIN,176
UPM00033966,2007-06-08,TMIN,96
UPM00033966,2005-02-18,TMIN,39
UPM00033962,2006-11-01,TMIN,55
UPM00033962,2005-05-12,TMAX,241
UPM00033962,2006-03-13,TMAX,61
UPM00033966,2005-07-28,TMAX,322
UPM00033961,2007-06-01,TMAX,299
UPM00033962,2007-09-10,TMAX,218
UPM00033966,2005-12-22,TMAX,19
UPM00033966,2008-05-01,TMIN,36
UPM00033962,2005-11-04,TMIN,54
UPM00033961,2005-10-21,TMAX,108
UPM00033966,2006-05-30,TMIN,83
UPM00033961,2006-04-18,TMIN,81
UPM00033961,2006-10-05,TMAX,246
UPM00033961,2006-10-29,TMAX,128
UPM00033966,2008-08-30,TMAX,300
UPM00033966,2006-03-13,TMAX,103
UPM00033966,2007-08-10,TMIN,173
UPM00033962,2005-12-01,TMIN,40
UPM00033961,2007-11-02,TMIN,118
UPM00033962,2005-08-03,TMAX,344
UPM00033962,2005-08-03,TMIN,170
UPM00033962,2008-09-24,TMAX,211
UPM00033966,2006-07-28,TMIN,154
UPM00033962,2007-07-21,TMAX,381
UPM00033961,2008-11-27,TMIN,15
UPM00033962,2006-10-13,TMAX,178
UPM00033962,2007-02-06,TMIN,-68
UPM00033961,2005-09-27,TMIN,187
UPM00033961,2007-03-02,TMAX,99
UPM00033961,2008-02-04,TMIN,13
UPM00033966,2008-07-10,TMAX,255
UPM00033962,2005-04-20,TMIN,70
UPM00033961,2006-08-19,TMIN,231
UPM00033966,2007-12-19,TMIN,-25
UPM00033962,2008-11-05,TMIN,91
UPM00033966,2007-03-20,TMIN,59
UPM00033961,2007-03-02,TMIN,29
UPM00033962,2005-04-20,TMAX,197
UPM00033966,2008-09-13,TMIN,122
UPM00033961,2006-12-27,TMIN,-88
UPM00033966,2008-07-10,TMIN,160
UPM00033961,2007-12-13,TMIN,4
UPM00033961,2006-08-04,TMIN,190
UPM00033961,2006-04-12,TMIN,61
UPM00033966,2009-06-16,TMIN,106
UPM00033966,2007-05-26,TMIN,136
UPM00033966,2006-07-28,TMAX,289
UPM00033962,2008-04-17,TMIN,75
UPM00033962,2006-02-09,TMAX,-74
UPM00033966,2008-07-05,TMIN,126
UPM00033966,2006-07-14,TMIN,169
UPM00033962,2006-04-09,TMAX,121
UPM00033966,2006-07-13,TMIN,172
UPM00033966,2009-01-23,TMIN,44
UPM00033966,2006-03-29,TMAX,186
UPM00033966,2007-08-20,TMAX,340
UPM00033961,2008-02-06,TMIN,-18
UPM00033962,2005-02-09,TMIN,-153
UPM00033966,2008-07-05,TMAX,282
UPM00033962,2007-05-08,TMIN,125
UPM00033961,2008-12-03,TMIN,79
UPM00033966,2005-09-09,TMAX,264
UPM00033966,2006-07-13,TMAX,296
UPM00033966,2006-03-29,TMIN,-10
UPM00033961,2007-06-10,TMAX,254
UPM00033962,2005-02-09,TMAX,-32
UPM00033962,2006-10-13,TMIN,22
UPM00033966,2005-09-10,TMIN,128
UPM00033962,2005-02-15,TMAX,153
UPM00033966,2006-08-31,TMIN,201
UPM00033961,2006-11-12,TMAX,106
UPM00033961,2006-08-04,TMAX,283
UPM00033966,2005-06-30,TMIN,108
UPM00033966,2006-07-14,TMAX,276
UPM00033961,2005-12-08,TMAX,166
UPM00033962,2008-09-24,TMIN,89
UPM00033966,2008-07-19,TMAX,317
UPM00033962,2007-10-29,TMIN,104
UPM00033962,2005-11-11,TMIN,57
UPM00033962,2006-09-19,TMIN,52
UPM00033962,2005-09-30,TMAX,240
UPM00033962,2006-05-22,TMIN,120
